,steps,reward1,reward2,reward3
1277,255600.0,2.25,10.0,10.0
1278,255800.0,5.25,12.0,10.25
1279,256000.0,8.25,13.25,10.0
1280,256200.0,3.5000000000000004,10.25,8.75
1281,256400.0,2.25,13.25,10.25
1282,256600.0,2.0,10.25,11.75
1283,256800.0,6.75,13.5,10.0
1284,257000.0,6.75,11.5,11.75
1285,257200.0,5.0,11.5,10.25
1286,257400.0,7.000000000000001,11.5,10.0
1287,257600.0,5.5,11.75,10.0
1288,257800.0,5.5,13.25,10.25
1289,258000.0,5.0,10.0,10.0
1290,258200.0,6.75,10.25,10.0
1291,258400.0,6.75,13.25,11.75
1292,258600.0,3.5000000000000004,13.25,8.75
1293,258800.0,7.000000000000001,11.5,10.25
1294,259000.0,3.75,11.5,11.5
1295,259200.0,5.5,11.5,11.5
1296,259400.0,3.5000000000000004,11.5,10.25
1297,259600.0,5.5,13.25,10.25
1298,259800.0,2.0,11.75,11.75
1299,260000.0,5.0,12.0,10.25
1300,260200.0,3.75,12.0,11.5
1301,260400.0,3.5000000000000004,11.75,11.75
1302,260600.0,2.0,10.25,11.5
1303,260800.0,5.0,11.75,10.25
1304,261000.0,5.0,12.0,8.75
1305,261200.0,3.5000000000000004,13.25,11.5
1306,261400.0,5.25,10.0,11.5
1307,261600.0,5.5,12.0,11.75
1308,261800.0,2.25,11.5,8.75
1309,262000.0,5.0,13.25,10.25
1310,262200.0,3.75,12.0,10.25
1311,262400.0,5.25,11.5,11.75
1312,262600.0,3.75,11.5,11.75
1313,262800.0,5.0,11.75,11.75
1314,263000.0,5.0,12.0,11.5
1315,263200.0,7.000000000000001,12.0,10.25
1316,263400.0,3.75,13.5,11.75
1317,263600.0,3.5000000000000004,12.0,8.75
1318,263800.0,2.25,12.0,10.25
1319,264000.0,5.0,11.75,8.75
1320,264200.0,2.25,10.25,10.25
1321,264400.0,3.75,12.0,10.25
1322,264600.0,1.7500000000000002,11.5,10.0
1323,264800.0,3.75,12.0,11.75
1324,265000.0,5.5,10.0,11.75
1325,265200.0,3.5000000000000004,10.25,10.25
1326,265400.0,3.75,10.25,10.25
1327,265600.0,2.25,11.75,11.5
1328,265800.0,2.25,12.0,11.5
1329,266000.0,3.5000000000000004,11.5,11.5
1330,266200.0,5.0,11.5,8.75
1331,266400.0,3.5000000000000004,11.5,10.0
1332,266600.0,6.75,10.25,10.0
1333,266800.0,2.25,10.25,11.75
1334,267000.0,2.25,11.75,8.75
1335,267200.0,5.25,11.5,10.25
1336,267400.0,5.0,11.5,10.0
1337,267600.0,5.5,11.75,11.5
1338,267800.0,0.5,13.25,10.25
1339,268000.0,3.75,12.0,11.5
1340,268200.0,1.7500000000000002,11.5,10.25
1341,268400.0,2.25,13.25,8.75
1342,268600.0,7.000000000000001,11.5,10.25
1343,268800.0,5.0,11.75,11.5
1344,269000.0,7.000000000000001,14.75,8.75
1345,269200.0,5.0,11.75,10.25
1346,269400.0,5.0,12.0,10.25
1347,269600.0,5.5,10.0,11.5
1348,269800.0,5.25,12.0,11.5
1349,270000.0,5.0,11.75,11.75
1350,270200.0,7.000000000000001,13.25,10.25
1351,270400.0,3.75,10.25,11.75
1352,270600.0,5.25,13.5,11.5
1353,270800.0,5.0,11.75,11.75
1354,271000.0,5.0,11.75,8.5
1355,271200.0,2.25,8.75,11.5
1356,271400.0,2.0,11.5,11.75
1357,271600.0,5.0,10.25,10.25
1358,271800.0,3.75,12.0,10.0
1359,272000.0,5.25,13.25,11.5
1360,272200.0,3.5000000000000004,12.0,11.75
1361,272400.0,2.25,11.75,11.75
1362,272600.0,2.25,11.5,11.75
1363,272800.0,2.0,12.0,10.0
1364,273000.0,0.75,11.5,10.0
1365,273200.0,5.5,11.75,10.25
1366,273400.0,3.75,11.75,10.25
1367,273600.0,2.25,11.75,11.5
1368,273800.0,5.0,11.5,11.5
1369,274000.0,5.0,13.25,8.25
1370,274200.0,3.5000000000000004,12.0,10.25
1371,274400.0,5.25,11.75,8.5
1372,274600.0,7.000000000000001,10.25,11.75
1373,274800.0,5.0,11.75,10.25
1374,275000.0,3.75,11.75,10.25
1375,275200.0,2.25,11.75,8.75
1376,275400.0,3.5000000000000004,10.0,11.5
1377,275600.0,2.25,12.0,11.75
1378,275800.0,5.0,12.0,11.5
1379,276000.0,3.5000000000000004,10.25,10.25
1380,276200.0,2.25,8.75,11.5
1381,276400.0,1.7500000000000002,11.75,10.25
1382,276600.0,5.25,11.75,10.0
1383,276800.0,3.5000000000000004,12.0,8.75
1384,277000.0,1.7500000000000002,12.0,10.0
1385,277200.0,8.5,10.25,10.0
1386,277400.0,0.5,10.25,11.5
1387,277600.0,5.5,11.75,10.25
1388,277800.0,5.5,11.75,11.5
1389,278000.0,5.0,11.5,11.75
1390,278200.0,3.5000000000000004,11.75,10.25
1391,278400.0,6.75,13.25,11.5
1392,278600.0,5.0,11.75,8.75
1393,278800.0,5.5,13.5,11.75
1394,279000.0,1.7500000000000002,11.5,10.0
1395,279200.0,2.0,11.5,10.25
1396,279400.0,3.5000000000000004,11.75,11.75
1397,279600.0,5.25,10.0,11.75
1398,279800.0,2.25,13.25,10.0
1399,280000.0,8.25,12.0,11.75
1400,280200.0,3.75,11.5,11.5
1401,280400.0,8.5,13.25,10.0
1402,280600.0,6.75,12.0,11.5
1403,280800.0,3.5000000000000004,12.0,11.75
1404,281000.0,2.0,11.75,10.25
1405,281200.0,6.75,10.25,10.25
1406,281400.0,3.75,12.0,8.5
1407,281600.0,7.000000000000001,13.5,10.0
1408,281800.0,3.5000000000000004,13.5,11.5
1409,282000.0,5.5,11.75,10.25
1410,282200.0,3.5000000000000004,10.0,10.0
1411,282400.0,6.75,11.75,10.25
1412,282600.0,3.75,11.5,10.0
1413,282800.0,5.25,8.5,8.75
1414,283000.0,3.5000000000000004,13.25,11.5
1415,283200.0,3.75,11.5,10.0
1416,283400.0,2.0,12.0,11.5
1417,283600.0,5.25,11.75,10.25
1418,283800.0,5.5,11.75,11.75
1419,284000.0,2.0,13.25,10.0
1420,284200.0,7.000000000000001,10.25,11.5
1421,284400.0,2.0,13.25,10.0
1422,284600.0,5.5,13.5,10.25
1423,284800.0,5.0,11.5,11.75
1424,285000.0,5.0,12.0,11.5
1425,285200.0,3.75,11.5,11.5
1426,285400.0,5.0,13.25,10.25
1427,285600.0,2.0,13.25,10.0
1428,285800.0,5.25,11.75,10.0
1429,286000.0,8.25,11.75,11.5
1430,286200.0,0.5,11.75,8.75
1431,286400.0,0.25,12.0,10.25
1432,286600.0,3.75,11.75,11.5
1433,286800.0,5.5,11.75,8.75
1434,287000.0,3.75,12.0,10.0
1435,287200.0,1.7500000000000002,10.25,10.25
1436,287400.0,5.0,13.25,11.5
1437,287600.0,5.5,10.25,11.5
1438,287800.0,7.000000000000001,11.75,8.5
1439,288000.0,6.75,11.5,11.75
1440,288200.0,3.75,10.25,11.75
1441,288400.0,5.0,13.25,8.75
1442,288600.0,1.7500000000000002,10.25,10.25
1443,288800.0,5.5,12.0,11.5
1444,289000.0,5.25,11.75,10.25
1445,289200.0,5.25,11.5,10.25
1446,289400.0,5.25,12.0,10.25
1447,289600.0,2.25,11.5,11.5
1448,289800.0,3.75,10.25,10.0
1449,290000.0,3.5000000000000004,10.25,11.75
1450,290200.0,5.0,11.5,11.5
1451,290400.0,2.25,11.5,11.5
1452,290600.0,5.5,11.75,10.0
1453,290800.0,3.75,12.0,11.75
1454,291000.0,7.000000000000001,11.5,8.75
1455,291200.0,7.000000000000001,11.75,11.75
1456,291400.0,5.0,13.25,11.5
1457,291600.0,5.25,11.75,11.5
1458,291800.0,2.0,10.25,11.5
1459,292000.0,0.5,13.25,11.5
1460,292200.0,3.5000000000000004,10.25,11.5
1461,292400.0,6.75,12.0,11.75
1462,292600.0,2.25,12.0,11.75
1463,292800.0,8.25,11.5,11.75
1464,293000.0,2.0,11.75,10.25
1465,293200.0,6.75,12.0,11.75
1466,293400.0,1.7500000000000002,11.75,11.5
1467,293600.0,3.75,11.75,10.0
1468,293800.0,5.0,13.5,11.5
1469,294000.0,5.25,12.0,10.25
1470,294200.0,6.75,10.25,10.25
1471,294400.0,5.25,12.0,10.25
1472,294600.0,5.5,14.75,11.5
1473,294800.0,2.0,11.5,11.5
1474,295000.0,5.25,11.75,10.0
1475,295200.0,6.75,11.5,11.5
1476,295400.0,3.5000000000000004,11.75,8.75
1477,295600.0,1.7500000000000002,10.25,11.5
1478,295800.0,3.75,11.75,11.5
1479,296000.0,3.75,12.0,11.5
1480,296200.0,5.5,12.0,11.5
1481,296400.0,6.75,13.25,8.75
1482,296600.0,5.0,12.0,11.5
1483,296800.0,2.25,10.25,10.0
1484,297000.0,2.25,8.75,10.25
1485,297200.0,0.5,11.75,10.25
1486,297400.0,1.7500000000000002,10.25,11.5
1487,297600.0,2.0,11.5,11.5
1488,297800.0,3.75,10.25,11.5
1489,298000.0,5.25,12.0,11.5
1490,298200.0,5.25,12.0,10.0
1491,298400.0,5.0,10.25,10.0
1492,298600.0,3.5000000000000004,11.75,11.5
1493,298800.0,3.75,12.0,11.75
1494,299000.0,3.75,12.0,11.75
1495,299200.0,3.75,13.25,10.0
1496,299400.0,2.0,13.25,10.0
1497,299600.0,8.5,13.25,11.75
1498,299800.0,6.75,11.75,11.5
1499,300000.0,3.75,10.25,10.25
1500,300200.0,1.7500000000000002,12.0,11.75
1501,300400.0,2.25,13.25,11.5
1502,300600.0,5.25,11.75,10.0
1503,300800.0,5.0,11.5,10.25
1504,301000.0,5.5,11.75,11.75
1505,301200.0,5.5,11.5,10.25
1506,301400.0,3.75,11.75,11.5
1507,301600.0,8.25,11.5,11.5
1508,301800.0,3.75,11.5,10.25
1509,302000.0,5.0,13.25,10.0
1510,302200.0,5.0,13.25,11.5
1511,302400.0,5.0,11.75,11.5
1512,302600.0,5.0,11.75,8.75
1513,302800.0,6.75,12.0,11.75
1514,303000.0,8.75,11.75,11.5
1515,303200.0,3.75,10.25,10.25
1516,303400.0,5.5,10.25,8.75
1517,303600.0,3.75,13.25,11.5
1518,303800.0,3.5000000000000004,11.75,11.75
1519,304000.0,3.5000000000000004,12.0,11.75
1520,304200.0,6.75,11.75,11.5
1521,304400.0,5.5,12.0,8.5
1522,304600.0,0.5,10.0,11.5
1523,304800.0,7.000000000000001,11.5,10.25
1524,305000.0,3.5000000000000004,11.75,10.25
1525,305200.0,6.75,12.0,11.5
1526,305400.0,3.75,11.5,10.25
1527,305600.0,3.75,11.75,10.0
1528,305800.0,5.25,11.5,11.5
1529,306000.0,1.7500000000000002,12.0,10.25
1530,306200.0,5.5,11.5,11.5
1531,306400.0,2.0,11.75,11.5
1532,306600.0,5.5,12.0,10.25
1533,306800.0,3.5000000000000004,10.25,10.0
1534,307000.0,2.25,11.75,10.0
1535,307200.0,3.5000000000000004,11.5,8.75
1536,307400.0,2.0,11.75,8.75
1537,307600.0,2.0,10.25,10.25
1538,307800.0,3.5000000000000004,13.25,11.75
1539,308000.0,5.5,11.5,11.5
1540,308200.0,2.25,13.25,11.75
1541,308400.0,3.75,11.5,11.75
1542,308600.0,2.25,11.75,11.5
1543,308800.0,3.75,11.5,11.5
1544,309000.0,5.5,12.0,11.5
1545,309200.0,2.0,11.75,11.75
1546,309400.0,2.0,11.5,10.25
1547,309600.0,0.5,11.5,10.25
1548,309800.0,3.75,12.0,8.75
1549,310000.0,7.000000000000001,11.5,8.75
1550,310200.0,3.75,11.75,11.75
1551,310400.0,5.25,13.5,11.75
1552,310600.0,5.25,12.0,8.5
1553,310800.0,3.75,10.25,11.5
1554,311000.0,3.75,12.0,10.0
1555,311200.0,3.5000000000000004,11.75,11.5
1556,311400.0,3.75,10.0,10.0
1557,311600.0,3.5000000000000004,10.25,11.5
1558,311800.0,6.75,11.75,11.5
1559,312000.0,5.0,10.25,11.5
1560,312200.0,5.0,13.25,11.5
1561,312400.0,8.25,12.0,10.0
1562,312600.0,3.75,11.5,11.75
1563,312800.0,5.25,11.5,11.5
1564,313000.0,2.25,11.75,10.0
1565,313200.0,8.25,12.0,11.5
1566,313400.0,1.7500000000000002,11.75,10.0
1567,313600.0,3.75,10.25,11.5
1568,313800.0,3.5000000000000004,12.0,11.5
1569,314000.0,7.000000000000001,13.25,8.75
1570,314200.0,2.25,11.5,11.5
1571,314400.0,3.75,11.5,10.25
1572,314600.0,3.75,11.5,11.75
1573,314800.0,2.25,12.0,10.25
1574,315000.0,2.0,12.0,11.5
1575,315200.0,5.0,12.0,10.25
1576,315400.0,5.25,12.0,10.25
1577,315600.0,3.75,11.5,11.75
1578,315800.0,3.75,13.5,11.5
1579,316000.0,5.5,11.75,8.75
1580,316200.0,7.000000000000001,10.25,10.0
1581,316400.0,3.5000000000000004,11.5,10.25
1582,316600.0,3.75,12.0,11.5
1583,316800.0,3.5000000000000004,12.0,10.0
1584,317000.0,8.25,11.75,10.25
1585,317200.0,3.75,13.25,10.25
1586,317400.0,2.25,11.5,11.5
1587,317600.0,5.5,11.5,11.5
1588,317800.0,1.7500000000000002,13.25,10.25
1589,318000.0,3.75,11.75,11.75
1590,318200.0,3.5000000000000004,10.25,8.75
1591,318400.0,5.25,10.25,8.75
1592,318600.0,7.000000000000001,13.25,8.75
1593,318800.0,5.5,10.25,10.25
1594,319000.0,3.75,8.75,10.25
1595,319200.0,7.000000000000001,12.0,10.0
1596,319400.0,2.25,11.5,11.5
1597,319600.0,3.75,11.5,10.25
1598,319800.0,0.5,11.75,11.5
1599,320000.0,3.75,11.5,11.5
1600,320200.0,3.75,11.5,10.25
1601,320400.0,5.25,11.5,11.75
1602,320600.0,5.25,12.0,11.75
1603,320800.0,5.0,12.0,10.0
1604,321000.0,3.75,13.25,11.5
1605,321200.0,5.0,11.75,8.75
1606,321400.0,5.5,11.75,11.5
1607,321600.0,5.25,8.75,10.25
1608,321800.0,3.5000000000000004,12.0,11.75
1609,322000.0,2.0,12.0,11.5
1610,322200.0,5.25,12.0,11.5
1611,322400.0,3.5000000000000004,10.25,10.25
1612,322600.0,5.0,12.0,8.75
1613,322800.0,5.25,11.75,10.25
1614,323000.0,3.75,11.5,10.0
1615,323200.0,5.0,10.25,11.5
1616,323400.0,5.25,10.0,10.0
1617,323600.0,2.0,11.5,10.25
1618,323800.0,2.25,10.25,11.5
1619,324000.0,3.5000000000000004,11.75,8.5
1620,324200.0,1.7500000000000002,12.0,11.5
1621,324400.0,3.5000000000000004,10.0,10.25
1622,324600.0,2.25,12.0,10.25
1623,324800.0,3.5000000000000004,11.5,11.75
1624,325000.0,3.75,12.0,11.75
1625,325200.0,1.7500000000000002,11.75,10.0
1626,325400.0,3.5000000000000004,11.75,10.25
1627,325600.0,2.0,12.0,11.75
1628,325800.0,5.5,10.25,10.0
1629,326000.0,6.75,13.25,11.75
1630,326200.0,2.0,12.0,10.0
1631,326400.0,2.25,11.75,10.0
1632,326600.0,5.5,12.0,10.0
1633,326800.0,6.75,11.75,10.0
1634,327000.0,2.25,10.25,10.25
1635,327200.0,5.0,10.0,8.75
1636,327400.0,3.75,8.75,10.0
1637,327600.0,3.5000000000000004,11.75,8.5
1638,327800.0,3.75,12.0,10.25
1639,328000.0,3.75,11.75,10.0
1640,328200.0,5.25,11.75,11.5
1641,328400.0,5.5,10.25,11.5
1642,328600.0,5.0,10.0,10.25
1643,328800.0,1.7500000000000002,11.5,10.25
1644,329000.0,3.75,12.0,10.25
1645,329200.0,6.75,11.75,11.75
1646,329400.0,5.0,10.25,8.5
1647,329600.0,3.75,11.75,11.5
1648,329800.0,5.5,11.75,10.0
1649,330000.0,2.0,12.0,11.5
1650,330200.0,3.75,10.25,11.5
1651,330400.0,5.25,11.5,11.75
1652,330600.0,5.0,11.75,10.0
1653,330800.0,3.75,8.75,10.25
1654,331000.0,3.75,11.75,11.5
1655,331200.0,2.25,12.0,10.25
1656,331400.0,3.5000000000000004,11.5,10.0
1657,331600.0,5.0,12.0,10.25
1658,331800.0,3.75,10.0,10.0
1659,332000.0,2.25,11.5,11.5
1660,332200.0,5.25,11.75,10.0
1661,332400.0,5.0,10.25,10.25
1662,332600.0,3.75,11.75,10.0
1663,332800.0,5.5,12.0,11.75
1664,333000.0,2.25,13.5,10.0
1665,333200.0,2.25,11.5,10.0
1666,333400.0,1.7500000000000002,12.0,10.0
1667,333600.0,8.25,11.5,10.25
1668,333800.0,5.0,11.5,10.25
1669,334000.0,2.25,13.25,11.5
1670,334200.0,0.5,11.5,11.75
1671,334400.0,8.25,13.5,11.75
1672,334600.0,5.5,11.75,11.5
1673,334800.0,2.0,13.25,10.0
1674,335000.0,5.0,11.75,11.5
1675,335200.0,6.75,10.0,11.5
1676,335400.0,7.000000000000001,13.25,11.5
1677,335600.0,7.000000000000001,12.0,11.75
1678,335800.0,6.75,10.0,8.75
1679,336000.0,6.75,10.0,11.75
1680,336200.0,2.0,13.5,10.25
1681,336400.0,6.75,11.75,10.0
1682,336600.0,5.5,13.25,11.75
1683,336800.0,3.75,13.25,10.25
1684,337000.0,2.0,11.75,10.0
1685,337200.0,5.25,10.25,11.5
1686,337400.0,2.25,13.5,10.0
1687,337600.0,6.75,11.5,10.25
1688,337800.0,1.7500000000000002,10.25,10.0
1689,338000.0,3.75,11.5,11.5
1690,338200.0,6.75,11.75,10.25
1691,338400.0,3.75,11.75,10.25
1692,338600.0,5.0,11.5,10.0
1693,338800.0,5.0,13.25,10.25
1694,339000.0,1.7500000000000002,12.0,10.0
1695,339200.0,2.25,13.25,11.5
1696,339400.0,3.5000000000000004,12.0,10.25
1697,339600.0,0.5,11.5,11.5
1698,339800.0,2.0,11.5,10.0
1699,340000.0,7.000000000000001,13.25,10.25
1700,340200.0,0.5,12.0,10.0
1701,340400.0,5.5,12.0,10.25
1702,340600.0,5.0,12.0,11.5
1703,340800.0,5.5,8.75,11.5
1704,341000.0,3.75,11.75,11.5
1705,341200.0,6.75,11.5,10.25
1706,341400.0,2.25,11.75,11.75
1707,341600.0,0.5,10.25,10.25
1708,341800.0,7.000000000000001,11.5,11.75
1709,342000.0,2.25,12.0,10.0
1710,342200.0,5.25,11.5,10.25
1711,342400.0,5.0,10.25,10.25
1712,342600.0,5.25,12.0,10.0
1713,342800.0,7.000000000000001,14.75,11.5
1714,343000.0,3.75,13.25,11.75
1715,343200.0,5.5,13.5,10.25
1716,343400.0,3.5000000000000004,11.75,10.0
1717,343600.0,5.0,13.25,8.75
1718,343800.0,5.5,10.25,11.5
1719,344000.0,6.75,10.25,10.0
1720,344200.0,8.75,11.5,10.0
1721,344400.0,5.0,10.25,11.5
1722,344600.0,5.0,11.75,10.0
1723,344800.0,5.0,10.25,8.75
1724,345000.0,2.25,11.75,11.75
1725,345200.0,2.25,13.5,11.75
1726,345400.0,5.25,11.75,10.25
1727,345600.0,5.0,13.5,10.25
1728,345800.0,5.25,13.25,10.25
1729,346000.0,5.0,11.5,10.25
1730,346200.0,6.75,12.0,11.75
1731,346400.0,5.25,10.0,11.75
1732,346600.0,5.25,11.75,11.5
1733,346800.0,2.25,11.75,11.5
1734,347000.0,3.75,12.0,11.75
1735,347200.0,3.75,11.75,11.5
1736,347400.0,1.7500000000000002,11.75,10.25
1737,347600.0,3.5000000000000004,11.75,11.5
1738,347800.0,1.7500000000000002,11.75,11.75
1739,348000.0,2.0,12.0,10.25
1740,348200.0,3.75,12.0,10.25
1741,348400.0,2.25,11.75,11.75
1742,348600.0,5.5,11.75,8.75
1743,348800.0,5.5,11.5,11.75
1744,349000.0,5.25,11.75,11.75
1745,349200.0,3.5000000000000004,10.25,11.5
1746,349400.0,2.25,11.75,10.25
1747,349600.0,6.75,12.0,11.5
1748,349800.0,2.0,13.5,10.0
1749,350000.0,3.5000000000000004,12.0,10.25
1750,350200.0,5.0,12.0,11.75
1751,350400.0,5.0,11.5,11.5
1752,350600.0,2.25,15.0,11.5
1753,350800.0,3.75,11.75,10.25
1754,351000.0,5.25,13.25,11.75
1755,351200.0,5.0,12.0,11.75
1756,351400.0,6.75,10.25,11.75
1757,351600.0,3.5000000000000004,11.75,8.5
1758,351800.0,3.75,11.5,10.0
1759,352000.0,5.0,13.5,11.75
1760,352200.0,1.7500000000000002,11.75,10.25
1761,352400.0,3.5000000000000004,10.0,8.75
1762,352600.0,2.0,11.5,10.0
1763,352800.0,1.7500000000000002,11.5,10.25
1764,353000.0,5.0,11.75,10.0
1765,353200.0,0.25,11.75,10.25
1766,353400.0,5.25,11.75,11.75
1767,353600.0,1.7500000000000002,12.0,10.25
1768,353800.0,5.5,11.75,10.25
1769,354000.0,5.5,13.25,11.75
1770,354200.0,2.25,11.75,10.25
1771,354400.0,5.25,11.5,11.5
1772,354600.0,5.0,12.0,10.25
1773,354800.0,5.0,11.75,11.5
1774,355000.0,5.5,11.75,10.25
1775,355200.0,5.0,12.0,11.75
1776,355400.0,2.25,11.5,10.0
1777,355600.0,3.75,12.0,11.5
1778,355800.0,5.25,10.0,10.25
1779,356000.0,3.75,11.5,11.5
1780,356200.0,5.5,13.25,11.75
1781,356400.0,5.5,12.0,10.25
1782,356600.0,3.75,11.75,10.25
1783,356800.0,5.5,13.25,10.25
1784,357000.0,3.75,13.25,11.75
1785,357200.0,3.5000000000000004,10.25,11.75
1786,357400.0,2.25,11.5,10.0
1787,357600.0,0.5,11.75,10.0
1788,357800.0,6.75,13.25,8.75
1789,358000.0,3.75,12.0,10.25
1790,358200.0,3.75,11.5,10.25
1791,358400.0,1.7500000000000002,10.25,10.25
1792,358600.0,2.0,11.75,11.75
1793,358800.0,3.75,12.0,8.75
1794,359000.0,3.75,10.0,11.5
1795,359200.0,3.75,11.75,11.5
1796,359400.0,5.5,11.75,11.75
1797,359600.0,5.0,14.75,10.25
1798,359800.0,3.5000000000000004,13.5,11.5
1799,360000.0,7.000000000000001,12.0,10.25
1800,360200.0,2.0,11.75,10.0
1801,360400.0,5.25,10.25,11.75
1802,360600.0,2.25,13.25,10.25
1803,360800.0,5.25,8.5,10.0
1804,361000.0,5.5,11.75,10.25
1805,361200.0,6.75,13.25,11.75
1806,361400.0,2.0,8.75,10.25
1807,361600.0,2.25,10.0,8.75
1808,361800.0,3.75,11.5,11.5
1809,362000.0,5.0,11.75,11.5
1810,362200.0,5.5,11.75,10.25
1811,362400.0,3.5000000000000004,12.0,10.0
1812,362600.0,6.75,11.75,11.5
1813,362800.0,3.5000000000000004,8.75,10.0
1814,363000.0,3.75,10.0,10.25
1815,363200.0,5.25,12.0,10.25
1816,363400.0,2.0,12.0,10.0
1817,363600.0,1.7500000000000002,13.5,11.75
1818,363800.0,3.75,13.25,11.75
1819,364000.0,0.5,13.25,8.75
1820,364200.0,3.5000000000000004,13.25,10.0
1821,364400.0,2.25,11.75,11.75
1822,364600.0,5.25,11.75,10.0
1823,364800.0,3.75,11.75,10.0
1824,365000.0,5.25,11.75,10.0
1825,365200.0,3.75,11.75,8.5
1826,365400.0,5.0,11.75,10.25
1827,365600.0,7.000000000000001,11.5,10.0
1828,365800.0,2.25,11.75,10.0
1829,366000.0,3.75,11.5,11.5
1830,366200.0,5.5,12.0,10.25
1831,366400.0,3.75,12.0,11.75
1832,366600.0,6.75,10.0,11.5
1833,366800.0,3.5000000000000004,13.5,10.25
1834,367000.0,3.5000000000000004,10.25,10.25
1835,367200.0,2.0,12.0,10.0
1836,367400.0,5.0,11.5,10.25
1837,367600.0,3.5000000000000004,11.5,11.5
1838,367800.0,2.25,12.0,10.25
1839,368000.0,5.25,10.25,11.5
1840,368200.0,6.75,11.75,8.25
1841,368400.0,7.000000000000001,13.5,10.0
1842,368600.0,1.7500000000000002,12.0,10.25
1843,368800.0,3.75,11.75,10.0
1844,369000.0,5.0,11.5,10.0
1845,369200.0,2.25,11.5,11.75
1846,369400.0,5.0,11.5,11.5
1847,369600.0,5.5,11.75,11.5
1848,369800.0,2.0,10.25,8.25
1849,370000.0,5.5,10.0,8.75
1850,370200.0,3.75,13.5,11.75
1851,370400.0,5.0,13.25,10.25
1852,370600.0,3.75,11.5,10.0
1853,370800.0,5.25,10.0,10.25
1854,371000.0,3.5000000000000004,12.0,11.5
1855,371200.0,5.0,12.0,10.25
1856,371400.0,2.25,13.25,8.75
1857,371600.0,3.5000000000000004,8.75,10.25
1858,371800.0,6.75,12.0,10.25
1859,372000.0,3.75,11.75,10.0
1860,372200.0,3.75,12.0,10.0
1861,372400.0,2.25,11.5,11.5
1862,372600.0,5.25,11.75,10.25
1863,372800.0,2.0,13.25,8.75
1864,373000.0,5.25,12.0,11.5
1865,373200.0,2.0,11.5,11.75
1866,373400.0,2.25,11.75,10.0
1867,373600.0,3.5000000000000004,11.5,10.25
1868,373800.0,2.25,10.25,11.5
1869,374000.0,3.75,12.0,11.5
1870,374200.0,5.0,10.25,11.5
1871,374400.0,7.000000000000001,13.5,11.75
1872,374600.0,3.5000000000000004,11.75,11.5
1873,374800.0,8.25,8.75,10.25
1874,375000.0,5.0,13.25,10.0
1875,375200.0,2.0,11.5,11.75
1876,375400.0,3.5000000000000004,11.75,11.75
1877,375600.0,5.0,11.75,8.75
1878,375800.0,3.75,11.75,10.0
1879,376000.0,3.5000000000000004,10.25,11.5
1880,376200.0,3.75,10.0,11.5
1881,376400.0,6.75,11.75,10.0
1882,376600.0,2.25,12.0,11.5
1883,376800.0,3.5000000000000004,11.75,11.5
1884,377000.0,5.25,12.0,10.0
1885,377200.0,3.75,11.5,11.5
1886,377400.0,5.0,13.25,10.0
1887,377600.0,5.5,11.5,11.5
1888,377800.0,5.0,10.0,10.25
1889,378000.0,7.000000000000001,10.0,11.5
1890,378200.0,3.75,11.5,11.5
1891,378400.0,2.25,13.5,11.5
1892,378600.0,2.0,12.0,10.25
