,steps,reward1,reward2,reward3
1893,378800.0,2.0,11.75,10.25
1894,379000.0,2.25,10.25,10.25
1895,379200.0,1.7500000000000002,11.5,10.25
1896,379400.0,3.75,14.75,10.25
1897,379600.0,5.25,11.75,8.75
1898,379800.0,3.5000000000000004,13.25,11.5
1899,380000.0,6.75,11.5,10.0
1900,380200.0,5.0,11.75,10.0
1901,380400.0,3.5000000000000004,11.75,11.5
1902,380600.0,3.75,11.75,8.75
1903,380800.0,5.25,11.5,8.75
1904,381000.0,5.0,10.25,11.75
1905,381200.0,5.5,10.25,11.5
1906,381400.0,2.0,11.75,11.5
1907,381600.0,5.25,12.0,10.25
1908,381800.0,5.25,11.5,8.75
1909,382000.0,8.25,12.0,8.5
1910,382200.0,5.0,10.0,10.0
1911,382400.0,5.25,11.75,10.25
1912,382600.0,6.75,12.0,10.0
1913,382800.0,6.75,11.75,10.0
1914,383000.0,7.000000000000001,13.25,11.75
1915,383200.0,7.000000000000001,11.75,10.25
1916,383400.0,8.25,12.0,8.75
1917,383600.0,2.0,11.5,11.75
1918,383800.0,2.25,11.75,10.25
1919,384000.0,0.25,12.0,8.75
1920,384200.0,6.75,12.0,10.25
1921,384400.0,3.75,12.0,11.5
1922,384600.0,2.0,11.75,10.25
1923,384800.0,5.0,11.75,10.25
1924,385000.0,2.25,11.75,11.5
1925,385200.0,5.25,12.0,8.75
1926,385400.0,3.5000000000000004,11.5,10.0
1927,385600.0,5.5,13.25,8.5
1928,385800.0,3.5000000000000004,10.0,11.75
1929,386000.0,1.7500000000000002,12.0,10.0
1930,386200.0,3.75,13.25,10.25
1931,386400.0,2.0,10.25,10.0
1932,386600.0,5.25,11.5,11.5
1933,386800.0,5.25,11.75,10.0
1934,387000.0,5.25,11.75,10.25
1935,387200.0,3.75,10.0,8.75
1936,387400.0,3.5000000000000004,11.75,8.75
1937,387600.0,3.75,13.25,10.25
1938,387800.0,8.25,11.75,10.25
1939,388000.0,1.7500000000000002,14.75,8.75
1940,388200.0,2.0,12.0,10.0
1941,388400.0,3.75,12.0,10.25
1942,388600.0,5.25,12.0,10.0
1943,388800.0,3.75,12.0,11.75
1944,389000.0,5.0,13.25,11.5
1945,389200.0,5.0,11.75,10.25
1946,389400.0,2.25,8.75,11.5
1947,389600.0,5.25,11.5,11.5
1948,389800.0,2.25,11.5,11.5
1949,390000.0,5.25,12.0,8.75
1950,390200.0,2.0,13.25,8.75
1951,390400.0,3.5000000000000004,11.75,10.0
1952,390600.0,5.0,13.25,11.75
1953,390800.0,3.75,10.25,10.25
1954,391000.0,2.0,10.25,11.75
1955,391200.0,5.0,10.25,10.25
1956,391400.0,7.000000000000001,11.75,11.75
1957,391600.0,2.0,11.75,10.0
1958,391800.0,5.25,10.25,11.5
1959,392000.0,3.75,12.0,10.25
1960,392200.0,5.0,14.75,11.5
1961,392400.0,2.0,11.75,8.75
1962,392600.0,2.25,12.0,8.75
1963,392800.0,5.0,11.75,11.5
1964,393000.0,2.0,13.25,11.75
1965,393200.0,2.25,11.5,10.25
1966,393400.0,2.25,8.75,10.25
1967,393600.0,2.25,13.25,10.25
1968,393800.0,5.0,10.25,11.75
1969,394000.0,3.5000000000000004,11.5,10.25
1970,394200.0,2.25,12.0,10.25
1971,394400.0,3.5000000000000004,11.5,10.25
1972,394600.0,3.5000000000000004,11.5,11.5
1973,394800.0,5.5,12.0,10.0
1974,395000.0,6.75,12.0,10.0
1975,395200.0,5.0,11.5,10.0
1976,395400.0,3.5000000000000004,8.25,10.0
1977,395600.0,5.0,11.5,10.25
1978,395800.0,3.75,11.75,10.25
1979,396000.0,2.0,10.25,11.5
1980,396200.0,2.0,11.5,11.75
1981,396400.0,3.75,11.75,11.75
1982,396600.0,2.0,13.25,11.5
1983,396800.0,3.75,13.25,8.75
1984,397000.0,5.0,11.75,11.75
1985,397200.0,6.75,13.5,11.5
1986,397400.0,2.25,13.5,10.25
1987,397600.0,5.25,12.0,11.75
1988,397800.0,6.75,11.75,11.75
1989,398000.0,3.75,12.0,11.75
1990,398200.0,3.5000000000000004,13.25,10.0
1991,398400.0,5.25,11.75,10.25
1992,398600.0,2.25,11.5,11.5
1993,398800.0,3.75,11.75,11.75
1994,399000.0,3.75,11.75,8.75
1995,399200.0,3.75,11.5,10.25
1996,399400.0,5.0,10.0,8.75
1997,399600.0,5.5,11.75,11.5
1998,399800.0,1.7500000000000002,11.5,11.75
1999,400000.0,5.0,13.25,11.5
2000,400200.0,2.25,11.5,8.5
2001,400400.0,3.75,13.25,8.75
2002,400600.0,3.5000000000000004,10.25,11.75
2003,400800.0,1.7500000000000002,13.25,10.0
2004,401000.0,5.5,11.75,10.25
2005,401200.0,2.25,13.25,11.5
2006,401400.0,8.5,12.0,10.0
2007,401600.0,5.25,11.75,11.5
2008,401800.0,5.0,8.75,10.25
2009,402000.0,3.75,11.75,10.25
2010,402200.0,1.7500000000000002,12.0,11.5
2011,402400.0,5.5,11.5,10.25
2012,402600.0,3.75,10.25,11.75
2013,402800.0,5.25,11.75,8.75
2014,403000.0,3.75,12.0,11.75
2015,403200.0,2.0,12.0,8.25
2016,403400.0,3.75,11.75,11.5
2017,403600.0,5.25,11.75,10.0
2018,403800.0,2.25,10.0,10.0
2019,404000.0,3.75,10.25,8.75
2020,404200.0,7.000000000000001,13.25,11.5
2021,404400.0,5.5,12.0,11.75
2022,404600.0,1.7500000000000002,8.75,10.25
2023,404800.0,3.75,10.25,10.25
2024,405000.0,2.25,12.0,10.0
2025,405200.0,2.25,11.5,10.0
2026,405400.0,0.5,11.5,11.75
2027,405600.0,2.25,11.75,11.75
2028,405800.0,1.7500000000000002,11.5,11.75
2029,406000.0,5.25,10.0,11.75
2030,406200.0,5.25,12.0,11.5
2031,406400.0,2.25,11.5,11.5
2032,406600.0,5.0,11.5,11.5
2033,406800.0,5.5,10.0,8.75
2034,407000.0,5.0,11.75,10.0
2035,407200.0,3.5000000000000004,10.25,11.5
2036,407400.0,5.25,11.5,8.75
2037,407600.0,2.25,12.0,10.25
2038,407800.0,3.75,10.0,10.25
2039,408000.0,5.25,13.5,10.0
2040,408200.0,2.25,13.25,10.25
2041,408400.0,2.0,11.75,10.0
2042,408600.0,5.25,10.25,8.75
2043,408800.0,5.25,11.75,11.5
2044,409000.0,5.5,11.75,11.5
2045,409200.0,0.5,12.0,10.25
2046,409400.0,5.5,10.25,10.0
2047,409600.0,3.75,10.25,11.5
2048,409800.0,2.25,11.5,11.5
2049,410000.0,5.25,11.5,11.5
2050,410200.0,6.75,13.25,10.0
2051,410400.0,3.5000000000000004,12.0,11.5
2052,410600.0,3.5000000000000004,11.5,11.5
2053,410800.0,3.75,12.0,11.5
2054,411000.0,3.75,13.25,8.75
2055,411200.0,3.75,10.25,10.0
2056,411400.0,1.7500000000000002,11.5,10.0
2057,411600.0,3.5000000000000004,11.75,10.25
2058,411800.0,6.75,11.75,11.5
2059,412000.0,6.75,12.0,11.75
2060,412200.0,3.75,11.5,11.75
2061,412400.0,3.75,12.0,11.5
2062,412600.0,5.25,12.0,10.0
2063,412800.0,3.75,11.5,10.0
2064,413000.0,8.25,12.0,10.25
2065,413200.0,5.0,11.75,8.5
2066,413400.0,3.5000000000000004,13.25,10.25
2067,413600.0,1.7500000000000002,13.25,11.75
2068,413800.0,3.75,11.5,10.25
2069,414000.0,5.25,11.5,10.25
2070,414200.0,5.0,13.5,10.25
2071,414400.0,0.5,10.25,10.25
2072,414600.0,3.5000000000000004,11.5,11.5
2073,414800.0,3.5000000000000004,11.5,10.0
2074,415000.0,5.25,11.5,11.75
2075,415200.0,3.75,10.0,10.25
2076,415400.0,5.5,11.5,11.75
2077,415600.0,6.75,12.0,11.75
2078,415800.0,5.25,12.0,11.5
2079,416000.0,5.5,12.0,11.5
2080,416200.0,0.5,11.75,11.75
2081,416400.0,5.25,11.75,10.0
2082,416600.0,6.75,11.75,11.5
2083,416800.0,7.000000000000001,10.25,10.25
2084,417000.0,5.0,12.0,10.25
2085,417200.0,5.25,13.25,10.25
2086,417400.0,3.5000000000000004,10.25,10.25
2087,417600.0,1.7500000000000002,11.75,10.25
2088,417800.0,3.75,11.75,11.75
2089,418000.0,2.25,11.5,8.75
2090,418200.0,5.5,10.25,11.5
2091,418400.0,2.25,12.0,11.5
2092,418600.0,3.75,11.75,11.75
2093,418800.0,5.25,12.0,11.5
2094,419000.0,5.25,11.75,11.5
2095,419200.0,3.75,11.5,11.5
2096,419400.0,5.0,11.5,11.75
2097,419600.0,1.7500000000000002,13.25,10.0
2098,419800.0,2.0,13.25,10.25
2099,420000.0,5.0,13.5,11.75
2100,420200.0,3.75,13.25,8.75
2101,420400.0,3.75,12.0,8.75
2102,420600.0,6.75,13.25,10.25
2103,420800.0,7.000000000000001,13.25,11.75
2104,421000.0,5.5,10.25,10.0
2105,421200.0,0.5,13.5,11.75
2106,421400.0,3.5000000000000004,13.25,10.25
2107,421600.0,2.25,8.75,11.5
2108,421800.0,5.5,11.75,10.0
2109,422000.0,5.25,12.0,11.5
2110,422200.0,1.7500000000000002,11.75,11.75
2111,422400.0,0.5,12.0,10.0
2112,422600.0,5.0,11.75,10.25
2113,422800.0,2.25,12.0,8.5
2114,423000.0,5.0,11.75,11.5
2115,423200.0,3.75,11.75,10.0
2116,423400.0,2.0,10.0,10.25
2117,423600.0,5.0,11.75,10.25
2118,423800.0,5.5,12.0,10.25
2119,424000.0,3.75,12.0,11.5
2120,424200.0,3.5000000000000004,12.0,11.5
2121,424400.0,7.000000000000001,12.0,10.0
2122,424600.0,5.0,11.75,11.5
2123,424800.0,3.75,10.25,11.5
2124,425000.0,5.25,10.25,11.75
2125,425200.0,2.0,11.75,10.0
2126,425400.0,3.5000000000000004,11.75,11.75
2127,425600.0,5.5,13.5,11.75
2128,425800.0,5.0,12.0,10.0
2129,426000.0,3.75,13.25,10.0
2130,426200.0,3.75,10.25,11.5
2131,426400.0,8.75,11.75,11.75
2132,426600.0,3.5000000000000004,12.0,10.0
2133,426800.0,2.25,12.0,10.25
2134,427000.0,5.25,11.75,11.75
2135,427200.0,2.25,11.5,10.25
2136,427400.0,3.75,13.5,11.5
2137,427600.0,5.0,8.5,10.0
2138,427800.0,5.25,13.5,10.25
2139,428000.0,3.75,10.25,10.25
2140,428200.0,5.25,13.25,10.25
2141,428400.0,3.5000000000000004,10.0,11.5
2142,428600.0,3.75,11.5,10.25
2143,428800.0,5.25,11.75,10.0
2144,429000.0,6.75,11.5,11.75
2145,429200.0,3.5000000000000004,11.75,10.25
2146,429400.0,5.25,11.5,8.75
2147,429600.0,2.25,11.5,8.5
2148,429800.0,3.75,13.5,11.75
2149,430000.0,1.7500000000000002,12.0,10.25
2150,430200.0,7.000000000000001,11.5,10.25
2151,430400.0,3.75,11.75,8.75
2152,430600.0,3.5000000000000004,11.75,10.25
2153,430800.0,3.5000000000000004,11.75,11.5
2154,431000.0,5.25,12.0,10.0
2155,431200.0,7.000000000000001,10.25,10.25
2156,431400.0,3.75,11.75,11.75
2157,431600.0,3.75,11.75,11.5
2158,431800.0,1.7500000000000002,12.0,11.5
2159,432000.0,7.000000000000001,12.0,11.5
2160,432200.0,5.5,11.5,11.5
2161,432400.0,2.0,11.5,10.25
2162,432600.0,1.7500000000000002,11.75,11.5
2163,432800.0,3.5000000000000004,11.75,11.5
2164,433000.0,1.7500000000000002,10.25,10.0
2165,433200.0,2.0,11.5,11.5
2166,433400.0,3.5000000000000004,10.25,11.75
2167,433600.0,2.25,10.25,8.75
2168,433800.0,6.75,8.75,11.5
2169,434000.0,3.5000000000000004,12.0,10.25
2170,434200.0,5.25,11.75,10.25
2171,434400.0,2.25,11.5,11.75
2172,434600.0,5.5,11.5,11.5
2173,434800.0,6.75,12.0,8.75
2174,435000.0,3.75,13.25,8.75
2175,435200.0,2.0,12.0,10.0
2176,435400.0,2.25,11.75,11.75
2177,435600.0,3.75,12.0,10.0
2178,435800.0,2.25,11.5,11.75
2179,436000.0,5.25,11.75,10.25
2180,436200.0,7.000000000000001,11.75,11.5
2181,436400.0,0.75,11.5,10.25
2182,436600.0,5.25,10.0,10.25
2183,436800.0,3.5000000000000004,10.25,10.25
2184,437000.0,6.75,12.0,8.5
2185,437200.0,5.0,12.0,10.25
2186,437400.0,7.000000000000001,12.0,10.25
2187,437600.0,3.5000000000000004,10.25,11.5
2188,437800.0,5.0,11.5,11.5
2189,438000.0,5.0,12.0,10.0
2190,438200.0,3.5000000000000004,11.75,10.25
2191,438400.0,5.25,11.5,8.75
2192,438600.0,5.5,11.75,10.25
2193,438800.0,1.7500000000000002,11.5,11.5
2194,439000.0,5.5,12.0,11.5
2195,439200.0,3.5000000000000004,12.0,11.5
2196,439400.0,0.5,13.25,11.5
2197,439600.0,1.7500000000000002,11.75,11.5
2198,439800.0,6.75,11.5,11.5
2199,440000.0,3.75,13.5,10.0
2200,440200.0,3.5000000000000004,11.75,10.25
2201,440400.0,6.75,11.5,11.5
2202,440600.0,6.75,11.5,11.5
2203,440800.0,1.7500000000000002,11.5,10.0
2204,441000.0,5.5,13.25,10.25
2205,441200.0,2.25,13.5,10.0
2206,441400.0,2.0,10.25,11.75
2207,441600.0,6.75,11.5,10.0
2208,441800.0,7.000000000000001,13.25,11.75
2209,442000.0,2.25,11.75,11.5
2210,442200.0,7.000000000000001,10.25,10.0
2211,442400.0,3.5000000000000004,12.0,11.5
2212,442600.0,0.25,10.25,10.0
2213,442800.0,3.75,11.75,11.5
2214,443000.0,3.5000000000000004,11.75,8.5
2215,443200.0,5.5,11.5,10.0
2216,443400.0,2.0,12.0,10.0
2217,443600.0,3.5000000000000004,12.0,10.25
2218,443800.0,2.0,10.25,10.25
2219,444000.0,3.75,11.5,10.0
2220,444200.0,5.5,13.5,10.0
2221,444400.0,1.7500000000000002,11.75,11.5
2222,444600.0,2.0,11.5,11.5
2223,444800.0,5.25,11.5,11.75
2224,445000.0,3.75,12.0,10.25
2225,445200.0,7.000000000000001,11.75,10.25
2226,445400.0,3.75,11.75,10.0
2227,445600.0,5.0,12.0,11.5
2228,445800.0,2.25,11.75,11.5
2229,446000.0,5.25,10.25,11.5
2230,446200.0,3.5000000000000004,8.75,11.5
2231,446400.0,5.5,13.25,11.75
2232,446600.0,2.0,13.25,11.5
2233,446800.0,2.25,11.5,11.5
2234,447000.0,2.25,8.75,10.0
2235,447200.0,5.0,10.25,11.75
2236,447400.0,2.25,13.25,10.25
2237,447600.0,5.25,10.0,10.25
2238,447800.0,5.25,12.0,11.5
2239,448000.0,3.5000000000000004,11.75,8.75
2240,448200.0,5.5,10.25,11.5
2241,448400.0,8.5,11.75,8.75
2242,448600.0,5.5,13.25,11.5
2243,448800.0,1.7500000000000002,12.0,11.5
2244,449000.0,0.75,12.0,8.75
2245,449200.0,5.25,11.75,8.75
2246,449400.0,7.000000000000001,13.5,8.75
2247,449600.0,3.5000000000000004,13.25,11.5
2248,449800.0,7.000000000000001,11.75,11.5
2249,450000.0,6.75,11.5,10.25
2250,450200.0,3.5000000000000004,11.5,11.75
2251,450400.0,5.0,12.0,10.0
2252,450600.0,2.25,12.0,11.5
2253,450800.0,5.5,11.5,11.5
2254,451000.0,5.25,11.75,11.75
2255,451200.0,1.7500000000000002,11.75,8.75
2256,451400.0,0.5,13.25,10.25
2257,451600.0,5.0,11.75,11.5
2258,451800.0,5.0,13.5,10.0
2259,452000.0,5.0,11.5,11.5
2260,452200.0,5.0,11.75,8.5
2261,452400.0,10.0,10.0,8.75
2262,452600.0,3.5000000000000004,12.0,10.0
2263,452800.0,5.5,11.75,11.5
2264,453000.0,5.0,13.25,10.0
2265,453200.0,5.25,13.25,11.75
2266,453400.0,3.75,14.75,10.25
2267,453600.0,3.5000000000000004,11.5,11.5
2268,453800.0,3.75,12.0,11.75
2269,454000.0,0.5,11.5,11.75
2270,454200.0,3.5000000000000004,11.75,11.75
2271,454400.0,3.75,13.25,8.75
2272,454600.0,2.25,11.5,11.5
2273,454800.0,5.25,14.75,11.5
2274,455000.0,5.0,11.75,10.0
2275,455200.0,5.0,12.0,10.25
2276,455400.0,5.0,11.75,11.75
2277,455600.0,5.5,13.25,10.25
2278,455800.0,2.25,11.5,11.5
2279,456000.0,3.75,11.75,11.5
2280,456200.0,5.5,13.5,10.0
2281,456400.0,2.0,11.5,10.25
2282,456600.0,3.5000000000000004,11.5,10.0
2283,456800.0,8.5,10.25,10.25
2284,457000.0,1.7500000000000002,12.0,8.75
2285,457200.0,3.5000000000000004,13.25,10.0
2286,457400.0,2.25,12.0,10.25
2287,457600.0,3.5000000000000004,11.5,10.25
2288,457800.0,7.000000000000001,11.75,10.25
2289,458000.0,3.75,13.25,8.75
2290,458200.0,3.5000000000000004,11.75,10.25
2291,458400.0,0.75,11.75,10.0
2292,458600.0,5.25,10.25,10.25
2293,458800.0,8.25,11.5,11.5
2294,459000.0,3.75,11.75,11.75
2295,459200.0,7.000000000000001,13.5,10.0
2296,459400.0,5.0,11.75,8.75
2297,459600.0,3.5000000000000004,11.5,10.0
2298,459800.0,0.5,10.25,11.5
2299,460000.0,5.0,10.0,10.25
2300,460200.0,1.7500000000000002,10.25,8.75
2301,460400.0,3.5000000000000004,13.25,10.25
2302,460600.0,5.5,11.5,11.5
2303,460800.0,5.5,13.25,10.0
2304,461000.0,3.75,11.75,10.25
2305,461200.0,2.25,11.75,10.0
2306,461400.0,3.75,11.75,8.75
2307,461600.0,1.7500000000000002,8.75,10.0
2308,461800.0,3.5000000000000004,10.25,8.75
2309,462000.0,1.7500000000000002,11.75,11.5
2310,462200.0,6.75,11.75,8.5
2311,462400.0,6.75,13.5,11.5
2312,462600.0,2.0,11.75,11.5
2313,462800.0,2.25,11.75,11.75
2314,463000.0,5.5,11.75,11.5
2315,463200.0,2.25,13.25,8.5
2316,463400.0,3.5000000000000004,12.0,10.0
2317,463600.0,5.0,12.0,10.25
2318,463800.0,8.25,12.0,11.75
2319,464000.0,3.5000000000000004,11.75,11.5
2320,464200.0,3.5000000000000004,13.25,11.75
2321,464400.0,3.5000000000000004,12.0,11.75
2322,464600.0,2.25,11.75,11.5
2323,464800.0,2.25,12.0,10.0
2324,465000.0,5.5,12.0,11.75
2325,465200.0,3.5000000000000004,11.5,10.0
2326,465400.0,5.0,13.25,8.5
2327,465600.0,5.5,11.75,11.5
2328,465800.0,1.7500000000000002,13.25,10.0
2329,466000.0,6.75,13.5,11.75
2330,466200.0,5.25,11.75,8.5
2331,466400.0,3.5000000000000004,12.0,10.0
2332,466600.0,5.0,12.0,10.0
2333,466800.0,5.0,13.5,10.0
2334,467000.0,5.0,12.0,8.75
2335,467200.0,0.5,10.0,11.75
2336,467400.0,2.25,12.0,7.000000000000001
2337,467600.0,2.25,11.75,10.25
2338,467800.0,3.5000000000000004,11.5,10.0
2339,468000.0,3.75,11.5,11.75
2340,468200.0,7.000000000000001,11.5,10.0
2341,468400.0,5.0,12.0,10.25
2342,468600.0,3.5000000000000004,10.0,11.75
2343,468800.0,3.75,11.75,10.25
2344,469000.0,5.0,13.25,11.5
2345,469200.0,1.7500000000000002,10.25,8.75
2346,469400.0,7.000000000000001,12.0,11.5
2347,469600.0,5.25,12.0,11.5
2348,469800.0,3.75,12.0,10.25
2349,470000.0,2.0,10.25,10.25
2350,470200.0,0.5,13.25,11.75
2351,470400.0,1.7500000000000002,12.0,11.5
2352,470600.0,2.0,11.75,11.5
2353,470800.0,1.7500000000000002,11.75,11.75
2354,471000.0,3.5000000000000004,10.25,10.25
2355,471200.0,3.75,13.25,11.5
2356,471400.0,7.000000000000001,10.25,8.5
2357,471600.0,2.0,12.0,11.75
2358,471800.0,2.25,10.25,11.5
2359,472000.0,3.75,13.25,11.75
2360,472200.0,3.75,11.75,11.5
2361,472400.0,5.5,11.75,11.5
2362,472600.0,2.25,10.25,10.0
2363,472800.0,8.25,11.75,11.5
2364,473000.0,5.0,13.25,10.25
2365,473200.0,5.0,11.5,10.25
2366,473400.0,0.5,11.5,10.25
2367,473600.0,5.0,12.0,10.25
2368,473800.0,3.75,11.75,11.75
2369,474000.0,7.000000000000001,8.75,11.5
2370,474200.0,1.7500000000000002,11.5,11.5
2371,474400.0,5.5,11.75,10.25
2372,474600.0,3.75,10.25,10.25
2373,474800.0,3.75,13.5,11.75
2374,475000.0,3.75,8.75,10.25
2375,475200.0,3.75,10.25,10.0
2376,475400.0,3.75,13.25,8.5
2377,475600.0,7.000000000000001,12.0,11.5
2378,475800.0,3.5000000000000004,11.75,11.75
2379,476000.0,3.5000000000000004,10.0,11.5
2380,476200.0,5.25,8.75,11.75
2381,476400.0,5.25,13.25,10.0
2382,476600.0,5.25,11.75,11.5
2383,476800.0,2.0,13.25,10.0
2384,477000.0,3.75,13.5,10.0
2385,477200.0,5.0,14.75,11.75
2386,477400.0,3.5000000000000004,11.75,11.5
2387,477600.0,1.7500000000000002,11.5,11.75
2388,477800.0,3.75,11.75,11.75
2389,478000.0,3.75,11.75,10.25
2390,478200.0,2.0,11.75,8.75
2391,478400.0,2.25,11.75,10.0
2392,478600.0,2.0,12.0,10.25
2393,478800.0,2.25,12.0,10.25
2394,479000.0,2.25,11.75,10.0
2395,479200.0,5.5,10.25,8.75
2396,479400.0,5.5,10.25,11.5
2397,479600.0,5.25,12.0,11.75
2398,479800.0,3.75,12.0,11.75
2399,480000.0,5.25,11.5,10.0
2400,480200.0,5.25,11.5,11.5
2401,480400.0,3.5000000000000004,11.5,8.5
2402,480600.0,5.5,11.5,10.25
2403,480800.0,2.25,8.75,10.25
2404,481000.0,5.25,13.25,10.25
2405,481200.0,2.25,12.0,11.5
2406,481400.0,5.0,11.5,11.5
2407,481600.0,6.75,11.5,10.25
2408,481800.0,2.25,13.5,11.5
2409,482000.0,5.0,13.25,10.0
2410,482200.0,5.0,13.25,11.5
2411,482400.0,3.5000000000000004,13.25,11.5
2412,482600.0,1.7500000000000002,12.0,10.25
2413,482800.0,2.25,10.25,10.0
2414,483000.0,3.75,11.75,11.5
2415,483200.0,5.0,12.0,11.75
2416,483400.0,6.75,10.0,11.5
2417,483600.0,2.25,11.75,11.5
2418,483800.0,5.25,11.5,10.0
2419,484000.0,5.0,11.5,11.75
2420,484200.0,6.75,12.0,10.25
2421,484400.0,3.75,11.5,11.5
2422,484600.0,5.0,13.5,11.5
2423,484800.0,1.7500000000000002,12.0,11.5
2424,485000.0,5.5,12.0,11.5
2425,485200.0,2.0,13.25,10.0
2426,485400.0,5.0,13.25,11.75
2427,485600.0,5.0,10.25,10.25
2428,485800.0,0.5,13.25,8.25
2429,486000.0,5.0,12.0,11.75
2430,486200.0,2.25,10.25,11.5
2431,486400.0,3.5000000000000004,11.75,11.5
2432,486600.0,3.75,11.5,11.5
2433,486800.0,3.75,11.75,8.75
2434,487000.0,5.5,11.75,11.5
2435,487200.0,5.0,11.5,11.5
2436,487400.0,5.0,12.0,10.25
2437,487600.0,5.0,12.0,10.25
2438,487800.0,5.0,11.75,10.0
2439,488000.0,5.5,11.75,11.5
2440,488200.0,5.0,11.75,10.0
2441,488400.0,2.25,10.25,11.5
2442,488600.0,8.25,13.25,10.25
2443,488800.0,3.5000000000000004,11.75,10.25
2444,489000.0,6.75,10.25,11.75
2445,489200.0,2.25,11.75,11.5
2446,489400.0,5.0,12.0,11.5
2447,489600.0,3.75,11.75,11.75
2448,489800.0,5.25,10.0,11.75
2449,490000.0,6.75,10.25,11.5
2450,490200.0,5.5,11.75,10.0
2451,490400.0,5.25,13.25,11.5
2452,490600.0,5.0,11.5,10.0
2453,490800.0,7.000000000000001,12.0,11.75
2454,491000.0,3.5000000000000004,11.5,8.5
2455,491200.0,5.0,12.0,11.75
2456,491400.0,3.75,11.5,10.25
2457,491600.0,5.0,11.5,10.25
2458,491800.0,3.5000000000000004,11.75,10.0
2459,492000.0,3.5000000000000004,11.5,10.25
2460,492200.0,5.0,11.75,10.0
2461,492400.0,3.5000000000000004,11.5,10.0
2462,492600.0,5.0,10.0,10.25
2463,492800.0,2.25,11.5,10.0
2464,493000.0,2.0,13.25,11.75
2465,493200.0,3.5000000000000004,12.0,11.75
2466,493400.0,3.5000000000000004,11.75,11.75
2467,493600.0,3.5000000000000004,11.75,10.0
2468,493800.0,2.25,10.25,11.5
2469,494000.0,5.5,11.75,10.25
2470,494200.0,2.25,10.25,11.5
2471,494400.0,3.5000000000000004,13.25,11.5
2472,494600.0,5.5,11.5,11.75
2473,494800.0,3.75,11.75,8.75
2474,495000.0,3.5000000000000004,14.75,10.25
2475,495200.0,6.75,13.5,11.5
2476,495400.0,3.75,13.25,10.25
2477,495600.0,3.75,10.25,10.25
2478,495800.0,2.0,11.75,10.25
2479,496000.0,5.5,11.5,11.75
2480,496200.0,5.25,11.75,11.5
2481,496400.0,3.5000000000000004,11.75,11.75
2482,496600.0,5.0,11.75,11.5
2483,496800.0,1.7500000000000002,11.5,10.25
2484,497000.0,1.7500000000000002,11.5,11.5
2485,497200.0,5.5,12.0,10.25
2486,497400.0,6.75,11.5,11.75
2487,497600.0,5.25,11.75,10.25
2488,497800.0,5.0,13.25,10.25
2489,498000.0,5.5,11.75,10.25
2490,498200.0,5.0,11.5,11.75
2491,498400.0,5.5,8.75,10.25
2492,498600.0,5.5,10.0,8.5
2493,498800.0,10.0,12.0,10.0
2494,499000.0,6.75,10.0,11.75
2495,499200.0,5.0,12.0,11.5
2496,499400.0,5.0,12.0,10.25
2497,499600.0,3.75,11.5,10.25
2498,499800.0,2.25,11.75,8.75
2499,500000.0,5.25,13.25,11.5
